"store_id","payment_date","payment_amt","payment_running_total"
2,"2007-04-10 13:03:19.996577","4.99","21210.09"
2,"2007-04-10 13:04:55.996577","0.99","21211.08"
2,"2007-04-10 13:12:18.996577","4.99","21216.07"
2,"2007-04-10 13:13:35.996577","3.99","21220.06"
2,"2007-04-10 13:22:01.996577","4.99","21225.05"
2,"2007-04-10 13:27:31.996577","5.99","21231.04"
2,"2007-04-10 13:37:07.996577","8.99","21240.03"
2,"2007-04-10 13:40:20.996577","4.99","21245.02"
2,"2007-04-10 13:44:56.996577","2.99","21248.01"
2,"2007-04-10 13:45:59.996577","2.99","21251.00"
2,"2007-04-10 13:50:30.996577","8.99","21259.99"
2,"2007-04-10 13:56:22.996577","2.99","21262.98"
2,"2007-04-10 14:03:03.996577","3.99","21266.97"
2,"2007-04-10 14:15:16.996577","4.99","21271.96"
2,"2007-04-10 14:19:38.996577","5.99","21277.95"
2,"2007-04-10 14:35:42.996577","4.99","21282.94"
2,"2007-04-10 14:48:56.996577","2.99","21285.93"
2,"2007-04-10 14:50:46.996577","2.99","21288.92"
2,"2007-04-10 15:03:14.996577","4.99","21293.91"
2,"2007-04-10 15:07:50.996577","6.99","21300.90"
2,"2007-04-10 15:13:24.996577","5.99","21306.89"
2,"2007-04-10 15:17:28.996577","0.99","21307.88"
2,"2007-04-10 15:33:22.996577","2.99","21310.87"
2,"2007-04-10 15:36:56.996577","2.99","21313.86"
2,"2007-04-10 15:56:08.996577","2.99","21316.85"
2,"2007-04-10 16:00:59.996577","6.99","21323.84"
2,"2007-04-10 16:04:53.996577","0.99","21324.83"
2,"2007-04-10 16:09:13.996577","4.99","21329.82"
2,"2007-04-10 16:16:00.996577","4.99","21334.81"
2,"2007-04-10 16:25:58.996577","0.99","21335.80"
2,"2007-04-10 16:30:28.996577","0.99","21336.79"
2,"2007-04-10 16:53:49.996577","0.99","21337.78"
2,"2007-04-10 16:58:23.996577","6.99","21344.77"
2,"2007-04-10 17:03:40.996577","6.99","21351.76"
2,"2007-04-10 17:07:27.996577","8.99","21360.75"
2,"2007-04-10 17:07:42.996577","4.99","21365.74"
2,"2007-04-10 17:35:13.996577","8.99","21374.73"
2,"2007-04-10 17:35:41.996577","4.99","21379.72"
2,"2007-04-10 17:37:17.996577","5.99","21385.71"
2,"2007-04-10 17:38:23.996577","1.99","21387.70"
2,"2007-04-10 17:41:13.996577","6.99","21394.69"
2,"2007-04-10 17:43:24.996577","2.99","21397.68"
2,"2007-04-10 18:00:04.996577","0.99","21398.67"
2,"2007-04-10 18:20:43.996577","6.99","21405.66"
2,"2007-04-10 18:28:51.996577","8.99","21414.65"
2,"2007-04-10 18:31:08.996577","4.99","21419.64"
2,"2007-04-10 18:38:00.996577","3.99","21423.63"
2,"2007-04-10 18:50:18.996577","2.99","21426.62"
2,"2007-04-10 18:50:38.996577","6.99","21433.61"
2,"2007-04-10 18:59:50.996577","0.99","21434.60"
2,"2007-04-10 19:07:30.996577","2.99","21437.59"
2,"2007-04-10 19:08:10.996577","4.99","21442.58"
2,"2007-04-10 19:10:07.996577","1.99","21444.57"
2,"2007-04-10 19:12:40.996577","0.99","21445.56"
2,"2007-04-10 19:14:39.996577","4.99","21450.55"
2,"2007-04-10 19:20:08.996577","0.99","21451.54"
2,"2007-04-10 19:29:38.996577","7.99","21459.53"
2,"2007-04-10 19:40:42.996577","0.99","21460.52"
2,"2007-04-10 19:58:48.996577","4.99","21465.51"
2,"2007-04-10 20:00:32.996577","5.99","21471.50"
2,"2007-04-10 20:00:40.996577","2.99","21474.49"
2,"2007-04-10 20:02:24.996577","5.99","21480.48"
2,"2007-04-10 20:08:32.996577","0.99","21481.47"
2,"2007-04-10 20:27:58.996577","4.99","21486.46"
2,"2007-04-10 20:32:45.996577","0.99","21487.45"
2,"2007-04-10 20:33:41.996577","2.99","21490.44"
2,"2007-04-10 20:35:14.996577","0.99","21491.43"
2,"2007-04-10 20:42:56.996577","0.99","21492.42"
2,"2007-04-10 20:46:08.996577","3.99","21496.41"
2,"2007-04-10 20:58:31.996577","0.99","21497.40"
2,"2007-04-10 21:09:13.996577","4.99","21502.39"
2,"2007-04-10 21:15:43.996577","7.99","21510.38"
2,"2007-04-10 21:21:08.996577","2.99","21513.37"
2,"2007-04-10 21:40:34.996577","2.99","21516.36"
2,"2007-04-10 21:41:26.996577","4.99","21521.35"
2,"2007-04-10 21:42:11.996577","4.99","21526.34"
2,"2007-04-10 21:52:28.996577","0.99","21527.33"
2,"2007-04-10 22:15:44.996577","0.99","21528.32"
2,"2007-04-10 22:20:18.996577","0.99","21529.31"
2,"2007-04-10 22:27:53.996577","2.99","21532.30"
2,"2007-04-10 22:30:45.996577","8.99","21541.29"
2,"2007-04-10 22:33:16.996577","4.99","21546.28"
2,"2007-04-10 22:37:20.996577","7.99","21554.27"
2,"2007-04-10 22:39:03.996577","5.99","21560.26"
2,"2007-04-10 22:42:45.996577","2.99","21563.25"
2,"2007-04-10 22:45:01.996577","9.99","21573.24"
2,"2007-04-10 22:45:04.996577","5.99","21579.23"
2,"2007-04-10 22:45:20.996577","6.99","21586.22"
2,"2007-04-10 22:45:35.996577","2.99","21589.21"
2,"2007-04-10 23:02:37.996577","2.99","21592.20"
2,"2007-04-10 23:20:24.996577","0.99","21593.19"
2,"2007-04-10 23:23:57.996577","2.99","21596.18"
2,"2007-04-10 23:26:19.996577","2.99","21599.17"
2,"2007-04-10 23:42:36.996577","4.99","21604.16"
2,"2007-04-10 23:46:59.996577","2.99","21607.15"
2,"2007-04-10 23:48:16.996577","4.99","21612.14"
2,"2007-04-10 23:53:10.996577","0.99","21613.13"
2,"2007-04-10 23:56:15.996577","2.99","21616.12"
2,"2007-04-10 23:56:59.996577","3.99","21620.11"
2,"2007-04-11 00:02:51.996577","4.99","21625.10"
2,"2007-04-11 00:07:08.996577","2.99","21628.09"
2,"2007-04-11 00:11:32.996577","3.99","21632.08"
2,"2007-04-11 00:23:14.996577","4.99","21637.07"
2,"2007-04-11 00:28:38.996577","4.99","21642.06"
2,"2007-04-11 00:30:29.996577","4.99","21647.05"
2,"2007-04-11 00:31:21.996577","2.99","21650.04"
2,"2007-04-11 00:33:11.996577","4.99","21655.03"
2,"2007-04-11 00:35:02.996577","4.99","21660.02"
2,"2007-04-11 00:36:55.996577","4.99","21665.01"
2,"2007-04-11 00:37:21.996577","0.99","21666.00"
2,"2007-04-11 00:38:44.996577","4.99","21670.99"
2,"2007-04-11 00:44:19.996577","0.99","21671.98"
2,"2007-04-11 00:44:23.996577","0.99","21672.97"
2,"2007-04-11 00:50:09.996577","4.99","21677.96"
2,"2007-04-11 01:06:17.996577","0.99","21678.95"
2,"2007-04-11 01:17:27.996577","0.99","21679.94"
2,"2007-04-11 01:28:00.996577","2.99","21682.93"
2,"2007-04-11 01:30:54.996577","2.99","21685.92"
2,"2007-04-11 01:39:03.996577","3.99","21689.91"
2,"2007-04-11 01:42:52.996577","0.99","21690.90"
2,"2007-04-11 01:46:36.996577","0.99","21691.89"
2,"2007-04-11 01:50:15.996577","5.99","21697.88"
2,"2007-04-11 02:00:58.996577","0.99","21698.87"
2,"2007-04-11 02:15:07.996577","4.99","21703.86"
2,"2007-04-11 02:19:53.996577","0.99","21704.85"
2,"2007-04-11 02:20:25.996577","4.99","21709.84"
2,"2007-04-11 02:29:53.996577","2.99","21712.83"
2,"2007-04-11 02:32:20.996577","4.99","21717.82"
2,"2007-04-11 02:34:43.996577","4.99","21722.81"
2,"2007-04-11 02:34:51.996577","0.99","21723.80"
2,"2007-04-11 02:45:17.996577","0.99","21724.79"
2,"2007-04-11 02:54:17.996577","6.99","21731.78"
2,"2007-04-11 03:03:15.996577","4.99","21736.77"
2,"2007-04-11 03:18:29.996577","6.99","21743.76"
2,"2007-04-11 03:33:56.996577","6.99","21750.75"
2,"2007-04-11 03:34:34.996577","5.99","21756.74"
2,"2007-04-11 03:39:35.996577","0.99","21757.73"
2,"2007-04-11 03:41:07.996577","6.99","21764.72"
2,"2007-04-11 03:41:15.996577","3.99","21768.71"
2,"2007-04-11 03:44:46.996577","7.99","21776.70"
2,"2007-04-11 03:57:29.996577","3.99","21780.69"
2,"2007-04-11 03:57:48.996577","4.99","21785.68"
2,"2007-04-11 04:15:34.996577","6.99","21792.67"
2,"2007-04-11 04:17:44.996577","4.99","21797.66"
2,"2007-04-11 04:35:07.996577","7.99","21805.65"
2,"2007-04-11 04:46:30.996577","4.99","21810.64"
2,"2007-04-11 04:51:54.996577","7.99","21818.63"
2,"2007-04-11 04:53:10.996577","4.99","21823.62"
2,"2007-04-11 05:30:01.996577","2.99","21826.61"
2,"2007-04-11 05:33:32.996577","2.99","21829.60"
2,"2007-04-11 05:35:35.996577","0.99","21830.59"
2,"2007-04-11 05:47:50.996577","2.99","21833.58"
2,"2007-04-11 05:55:23.996577","4.99","21838.57"
2,"2007-04-11 05:59:34.996577","2.99","21841.56"
2,"2007-04-11 06:05:16.996577","0.99","21842.55"
2,"2007-04-11 06:06:04.996577","2.99","21845.54"
2,"2007-04-11 06:23:53.996577","1.99","21847.53"
2,"2007-04-11 06:32:01.996577","6.99","21854.52"
2,"2007-04-11 06:35:22.996577","4.99","21859.51"
2,"2007-04-11 06:43:34.996577","2.99","21862.50"
2,"2007-04-11 06:43:35.996577","2.99","21865.49"
2,"2007-04-11 06:48:22.996577","2.99","21868.48"
2,"2007-04-11 06:50:31.996577","2.99","21871.47"
2,"2007-04-11 06:53:10.996577","2.99","21874.46"
2,"2007-04-11 06:53:48.996577","0.99","21875.45"
2,"2007-04-11 07:00:49.996577","4.99","21880.44"
2,"2007-04-11 07:02:35.996577","4.99","21885.43"
2,"2007-04-11 07:04:30.996577","4.99","21890.42"
2,"2007-04-11 07:09:13.996577","4.99","21895.41"
2,"2007-04-11 07:20:42.996577","1.99","21897.40"
2,"2007-04-11 07:22:35.996577","3.99","21901.39"
2,"2007-04-11 07:35:27.996577","7.99","21909.38"
2,"2007-04-11 07:38:25.996577","6.99","21916.37"
2,"2007-04-11 07:59:30.996577","9.99","21926.36"
2,"2007-04-11 08:13:57.996577","4.99","21931.35"
2,"2007-04-11 08:40:20.996577","4.99","21936.34"
2,"2007-04-11 08:40:56.996577","5.99","21942.33"
2,"2007-04-11 08:44:49.996577","0.99","21943.32"
2,"2007-04-11 08:49:47.996577","2.99","21946.31"
2,"2007-04-11 08:50:04.996577","0.99","21947.30"
2,"2007-04-11 08:57:47.996577","2.99","21950.29"
2,"2007-04-11 08:58:01.996577","2.99","21953.28"
2,"2007-04-11 09:00:35.996577","4.99","21958.27"
2,"2007-04-11 09:01:37.996577","0.99","21959.26"
2,"2007-04-11 09:13:03.996577","4.99","21964.25"
2,"2007-04-11 09:22:15.996577","4.99","21969.24"
2,"2007-04-11 09:35:16.996577","3.99","21973.23"
2,"2007-04-11 09:40:04.996577","2.99","21976.22"
2,"2007-04-11 09:43:01.996577","2.99","21979.21"
2,"2007-04-11 09:47:47.996577","6.99","21986.20"
2,"2007-04-11 09:53:35.996577","5.99","21992.19"
2,"2007-04-11 09:55:07.996577","2.99","21995.18"
2,"2007-04-11 09:57:17.996577","2.99","21998.17"
2,"2007-04-11 10:04:29.996577","4.99","22003.16"
2,"2007-04-11 10:04:44.996577","2.99","22006.15"
2,"2007-04-11 10:19:26.996577","2.99","22009.14"
2,"2007-04-11 10:34:12.996577","7.99","22017.13"
2,"2007-04-11 10:45:08.996577","0.99","22018.12"
2,"2007-04-11 10:57:23.996577","4.99","22023.11"
2,"2007-04-11 11:02:50.996577","4.99","22028.10"
2,"2007-04-11 11:07:27.996577","5.99","22034.09"
2,"2007-04-11 11:25:31.996577","4.99","22039.08"
2,"2007-04-11 11:42:11.996577","9.99","22049.07"
2,"2007-04-11 11:43:24.996577","5.99","22055.06"
2,"2007-04-11 11:47:03.996577","4.99","22060.05"
2,"2007-04-11 11:55:35.996577","0.99","22061.04"
2,"2007-04-11 12:13:40.996577","2.99","22064.03"
2,"2007-04-11 12:16:37.996577","2.99","22067.02"
2,"2007-04-11 12:25:12.996577","4.99","22072.01"
2,"2007-04-11 12:27:02.996577","2.99","22075.00"
2,"2007-04-11 12:28:16.996577","6.99","22081.99"
2,"2007-04-11 12:30:45.996577","2.99","22084.98"
2,"2007-04-11 12:31:02.996577","0.99","22085.97"
2,"2007-04-11 12:36:53.996577","4.99","22090.96"
2,"2007-04-11 12:39:13.996577","1.99","22092.95"
2,"2007-04-11 12:44:36.996577","5.99","22098.94"
2,"2007-04-11 12:47:38.996577","0.99","22099.93"
2,"2007-04-11 13:13:30.996577","2.99","22102.92"
2,"2007-04-11 13:21:51.996577","2.99","22105.91"
2,"2007-04-11 13:22:04.996577","0.99","22106.90"
2,"2007-04-11 13:25:23.996577","2.99","22109.89"
2,"2007-04-11 13:26:17.996577","7.99","22117.88"
2,"2007-04-11 13:28:31.996577","3.99","22121.87"
2,"2007-04-11 13:30:30.996577","3.99","22125.86"
2,"2007-04-11 13:52:58.996577","6.99","22132.85"
2,"2007-04-11 13:54:18.996577","2.99","22135.84"
2,"2007-04-11 13:54:55.996577","4.99","22140.83"
2,"2007-04-11 13:57:00.996577","2.99","22143.82"
2,"2007-04-11 14:01:50.996577","6.99","22150.81"
2,"2007-04-11 14:02:16.996577","4.99","22155.80"
2,"2007-04-11 14:12:17.996577","2.99","22158.79"
2,"2007-04-11 14:14:05.996577","2.99","22161.78"
2,"2007-04-11 14:21:26.996577","6.99","22168.77"
2,"2007-04-11 14:24:00.996577","6.99","22175.76"
2,"2007-04-11 14:27:09.996577","4.99","22180.75"
2,"2007-04-11 14:30:01.996577","6.99","22187.74"
2,"2007-04-11 14:38:08.996577","5.99","22193.73"
2,"2007-04-11 14:40:37.996577","0.99","22194.72"
2,"2007-04-11 14:47:27.996577","6.99","22201.71"
2,"2007-04-11 14:48:28.996577","7.99","22209.70"
2,"2007-04-11 15:04:43.996577","0.99","22210.69"
2,"2007-04-11 15:06:42.996577","4.99","22215.68"
2,"2007-04-11 15:20:33.996577","2.99","22218.67"
2,"2007-04-11 15:28:30.996577","4.99","22223.66"
2,"2007-04-11 15:51:59.996577","4.99","22228.65"
2,"2007-04-11 15:53:23.996577","2.99","22231.64"
2,"2007-04-11 15:54:21.996577","0.99","22232.63"
2,"2007-04-11 16:02:30.996577","2.99","22235.62"
2,"2007-04-11 16:05:48.996577","4.99","22240.61"
2,"2007-04-11 16:13:34.996577","4.99","22245.60"
2,"2007-04-11 16:22:35.996577","5.99","22251.59"
2,"2007-04-11 16:30:51.996577","7.99","22259.58"
2,"2007-04-11 16:32:52.996577","6.99","22266.57"
2,"2007-04-11 16:42:31.996577","2.99","22269.56"
2,"2007-04-11 16:47:18.996577","0.99","22270.55"
2,"2007-04-11 16:58:18.996577","0.99","22271.54"
2,"2007-04-11 17:01:10.996577","7.99","22279.53"
2,"2007-04-11 17:11:15.996577","0.99","22280.52"
2,"2007-04-11 17:16:48.996577","2.99","22283.51"
2,"2007-04-11 17:19:28.996577","2.99","22286.50"
2,"2007-04-11 17:26:46.996577","2.99","22289.49"
2,"2007-04-11 17:30:45.996577","2.99","22292.48"
2,"2007-04-11 17:34:27.996577","5.99","22298.47"
2,"2007-04-11 17:35:21.996577","2.99","22301.46"
2,"2007-04-11 17:37:59.996577","2.99","22304.45"
2,"2007-04-11 17:39:04.996577","5.99","22310.44"
2,"2007-04-11 17:44:08.996577","0.99","22311.43"
2,"2007-04-11 17:45:47.996577","3.99","22315.42"
2,"2007-04-11 17:48:42.996577","4.99","22320.41"
2,"2007-04-11 17:53:41.996577","2.99","22323.40"
2,"2007-04-11 18:16:28.996577","2.99","22326.39"
2,"2007-04-11 18:20:01.996577","0.99","22327.38"
2,"2007-04-11 18:33:44.996577","7.99","22335.37"
2,"2007-04-11 18:47:19.996577","4.99","22340.36"
2,"2007-04-11 18:49:44.996577","5.99","22346.35"
2,"2007-04-11 18:53:31.996577","7.99","22354.34"
2,"2007-04-11 18:58:41.996577","2.99","22357.33"
2,"2007-04-11 19:02:39.996577","4.99","22362.32"
2,"2007-04-11 19:31:38.996577","2.99","22365.31"
2,"2007-04-11 19:34:43.996577","2.99","22368.30"
2,"2007-04-11 19:37:40.996577","2.99","22371.29"
2,"2007-04-11 19:41:45.996577","5.99","22377.28"
2,"2007-04-11 19:43:14.996577","6.99","22384.27"
2,"2007-04-11 19:46:06.996577","2.99","22387.26"
2,"2007-04-11 19:46:55.996577","4.99","22392.25"
2,"2007-04-11 19:52:02.996577","0.99","22393.24"
2,"2007-04-11 20:00:17.996577","4.99","22398.23"
2,"2007-04-11 20:03:32.996577","2.99","22401.22"
2,"2007-04-11 20:04:36.996577","4.99","22406.21"
2,"2007-04-11 20:08:49.996577","4.99","22411.20"
2,"2007-04-11 20:13:49.996577","0.99","22412.19"
2,"2007-04-11 20:19:51.996577","3.99","22416.18"
2,"2007-04-11 20:27:14.996577","4.99","22421.17"
2,"2007-04-11 20:27:19.996577","6.99","22428.16"
2,"2007-04-11 20:35:19.996577","4.99","22433.15"
2,"2007-04-11 20:44:22.996577","0.99","22434.14"
2,"2007-04-11 20:45:42.996577","6.99","22441.13"
2,"2007-04-11 20:46:46.996577","3.99","22445.12"
2,"2007-04-11 20:47:49.996577","2.99","22448.11"
2,"2007-04-11 20:51:35.996577","0.99","22449.10"
2,"2007-04-11 21:14:51.996577","0.99","22450.09"
2,"2007-04-11 21:21:38.996577","2.99","22453.08"
2,"2007-04-11 21:23:53.996577","2.99","22456.07"
2,"2007-04-11 21:31:28.996577","3.99","22460.06"
2,"2007-04-11 21:47:47.996577","0.99","22461.05"
2,"2007-04-11 21:54:37.996577","6.99","22468.04"
2,"2007-04-11 21:54:39.996577","7.99","22476.03"
2,"2007-04-11 21:56:18.996577","9.99","22486.02"
2,"2007-04-11 22:03:37.996577","6.99","22493.01"
2,"2007-04-11 22:05:04.996577","4.99","22498.00"
2,"2007-04-11 22:18:03.996577","9.99","22507.99"
2,"2007-04-11 22:25:04.996577","7.99","22515.98"
2,"2007-04-11 22:30:17.996577","2.99","22518.97"
2,"2007-04-11 22:31:16.996577","8.99","22527.96"
2,"2007-04-11 22:40:28.996577","5.99","22533.95"
2,"2007-04-11 22:42:51.996577","5.99","22539.94"
2,"2007-04-11 22:51:27.996577","0.99","22540.93"
2,"2007-04-11 22:52:14.996577","2.99","22543.92"
2,"2007-04-11 23:04:28.996577","0.99","22544.91"
2,"2007-04-11 23:13:43.996577","7.99","22552.90"
2,"2007-04-11 23:14:25.996577","1.99","22554.89"
2,"2007-04-11 23:17:31.996577","2.99","22557.88"
2,"2007-04-11 23:20:45.996577","4.99","22562.87"
2,"2007-04-11 23:28:19.996577","4.99","22567.86"
2,"2007-04-11 23:28:38.996577","0.99","22568.85"
2,"2007-04-11 23:30:24.996577","2.99","22571.84"
2,"2007-04-11 23:33:37.996577","6.99","22578.83"
2,"2007-04-11 23:35:01.996577","0.99","22579.82"
2,"2007-04-11 23:43:50.996577","7.99","22587.81"
2,"2007-04-11 23:45:37.996577","5.99","22593.80"
2,"2007-04-11 23:49:29.996577","4.99","22598.79"
2,"2007-04-11 23:55:35.996577","7.99","22606.78"
2,"2007-04-11 23:57:53.996577","4.99","22611.77"
2,"2007-04-11 23:58:07.996577","0.99","22612.76"
2,"2007-04-12 00:06:14.996577","0.99","22613.75"
2,"2007-04-12 00:07:08.996577","4.99","22618.74"
2,"2007-04-12 00:10:10.996577","4.99","22623.73"
2,"2007-04-12 00:17:26.996577","9.99","22633.72"
2,"2007-04-12 00:17:55.996577","4.99","22638.71"
2,"2007-04-12 00:18:41.996577","6.99","22645.70"
2,"2007-04-12 00:18:47.996577","4.99","22650.69"
2,"2007-04-12 00:32:36.996577","2.99","22653.68"
2,"2007-04-12 00:48:35.996577","9.99","22663.67"
2,"2007-04-12 00:51:12.996577","1.99","22665.66"
2,"2007-04-12 00:56:29.996577","4.99","22670.65"
2,"2007-04-12 00:56:57.996577","5.99","22676.64"
2,"2007-04-12 00:57:06.996577","4.99","22681.63"
2,"2007-04-12 01:09:07.996577","2.99","22684.62"
2,"2007-04-12 01:25:28.996577","4.99","22689.61"
2,"2007-04-12 01:34:04.996577","3.99","22693.60"
2,"2007-04-12 01:40:21.996577","1.99","22695.59"
2,"2007-04-12 01:46:33.996577","0.99","22696.58"
2,"2007-04-12 02:13:09.996577","0.99","22697.57"
2,"2007-04-12 02:18:58.996577","2.99","22700.56"
2,"2007-04-12 02:20:20.996577","4.99","22705.55"
2,"2007-04-12 02:28:08.996577","3.99","22709.54"
2,"2007-04-12 02:33:42.996577","4.99","22714.53"
2,"2007-04-12 02:51:32.996577","0.99","22715.52"
2,"2007-04-12 02:58:10.996577","4.99","22720.51"
2,"2007-04-12 03:01:45.996577","0.99","22721.50"
2,"2007-04-12 03:06:58.996577","2.99","22724.49"
2,"2007-04-12 03:08:04.996577","6.99","22731.48"
2,"2007-04-12 03:08:09.996577","2.99","22734.47"
2,"2007-04-12 03:12:51.996577","7.99","22742.46"
2,"2007-04-12 03:18:52.996577","6.99","22749.45"
2,"2007-04-12 03:19:15.996577","3.99","22753.44"
2,"2007-04-12 03:19:39.996577","6.99","22760.43"
2,"2007-04-12 03:22:07.996577","5.99","22766.42"
2,"2007-04-12 03:25:43.996577","4.99","22771.41"
2,"2007-04-12 03:26:12.996577","7.99","22779.40"
2,"2007-04-12 03:29:12.996577","5.99","22785.39"
2,"2007-04-12 03:31:40.996577","2.99","22788.38"
2,"2007-04-12 03:32:09.996577","0.99","22789.37"
2,"2007-04-12 03:35:05.996577","5.99","22795.36"
2,"2007-04-12 03:36:42.996577","4.99","22800.35"
2,"2007-04-12 03:44:33.996577","2.99","22803.34"
2,"2007-04-12 03:49:01.996577","1.99","22805.33"
2,"2007-04-12 03:50:32.996577","2.99","22808.32"
2,"2007-04-12 03:52:28.996577","0.99","22809.31"
2,"2007-04-12 03:54:52.996577","5.99","22815.30"
2,"2007-04-12 04:11:35.996577","4.99","22820.29"
2,"2007-04-12 04:18:57.996577","4.99","22825.28"
2,"2007-04-12 04:20:13.996577","0.99","22826.27"
2,"2007-04-12 04:41:19.996577","0.99","22827.26"
2,"2007-04-12 04:42:07.996577","4.99","22832.25"
2,"2007-04-12 04:44:07.996577","4.99","22837.24"
2,"2007-04-12 04:54:36.996577","4.99","22842.23"
2,"2007-04-12 04:56:38.996577","4.99","22847.22"
2,"2007-04-12 05:24:52.996577","3.99","22851.21"
2,"2007-04-12 05:36:47.996577","4.99","22856.20"
2,"2007-04-12 05:54:09.996577","4.99","22861.19"
2,"2007-04-12 05:54:14.996577","7.99","22869.18"
2,"2007-04-12 06:06:51.996577","4.99","22874.17"
2,"2007-04-12 06:13:15.996577","3.99","22878.16"
2,"2007-04-12 06:32:06.996577","2.99","22881.15"
2,"2007-04-12 06:45:16.996577","2.99","22884.14"
2,"2007-04-12 06:48:49.996577","2.99","22887.13"
2,"2007-04-12 07:02:15.996577","7.99","22895.12"
2,"2007-04-12 07:04:48.996577","4.99","22900.11"
2,"2007-04-12 07:08:22.996577","2.99","22903.10"
2,"2007-04-12 07:19:14.996577","0.99","22904.09"
2,"2007-04-12 07:32:37.996577","0.99","22905.08"
2,"2007-04-12 07:34:00.996577","7.99","22913.07"
2,"2007-04-12 07:35:06.996577","5.99","22919.06"
2,"2007-04-12 07:47:01.996577","5.99","22925.05"
2,"2007-04-12 08:00:09.996577","0.99","22926.04"
2,"2007-04-12 08:01:36.996577","2.99","22929.03"
2,"2007-04-12 08:05:44.996577","0.99","22930.02"
2,"2007-04-12 08:18:12.996577","2.99","22933.01"
2,"2007-04-12 09:01:40.996577","5.99","22939.00"
2,"2007-04-12 09:08:05.996577","0.99","22939.99"
2,"2007-04-12 09:10:00.996577","0.99","22940.98"
2,"2007-04-12 09:19:35.996577","4.99","22945.97"
2,"2007-04-12 09:25:36.996577","2.99","22948.96"
2,"2007-04-12 09:40:02.996577","0.99","22949.95"
2,"2007-04-12 09:41:47.996577","4.99","22954.94"
2,"2007-04-12 09:48:38.996577","3.99","22958.93"
2,"2007-04-12 09:49:32.996577","4.99","22963.92"
2,"2007-04-12 09:57:40.996577","6.99","22970.91"
2,"2007-04-12 10:06:11.996577","2.99","22973.90"
2,"2007-04-12 10:08:21.996577","4.99","22978.89"
2,"2007-04-12 10:12:59.996577","7.99","22986.88"
2,"2007-04-12 10:17:42.996577","2.99","22989.87"
2,"2007-04-12 10:19:22.996577","0.99","22990.86"
2,"2007-04-12 10:20:20.996577","4.99","22995.85"
2,"2007-04-12 10:21:32.996577","4.99","23000.84"
2,"2007-04-12 10:22:06.996577","8.99","23009.83"
2,"2007-04-12 10:26:40.996577","6.99","23016.82"
2,"2007-04-12 10:27:02.996577","2.99","23019.81"
2,"2007-04-12 10:30:22.996577","0.99","23020.80"
2,"2007-04-12 10:41:09.996577","7.99","23028.79"
2,"2007-04-12 10:42:31.996577","2.99","23031.78"
2,"2007-04-12 10:43:08.996577","6.99","23038.77"
2,"2007-04-12 10:44:54.996577","4.99","23043.76"
2,"2007-04-12 10:47:04.996577","0.99","23044.75"
2,"2007-04-12 10:47:49.996577","2.99","23047.74"
2,"2007-04-12 10:55:04.996577","0.99","23048.73"
2,"2007-04-12 11:04:05.996577","4.99","23053.72"
2,"2007-04-12 11:12:30.996577","2.99","23056.71"
2,"2007-04-12 11:13:23.996577","6.99","23063.70"
2,"2007-04-12 11:13:26.996577","1.99","23065.69"
2,"2007-04-12 11:15:48.996577","6.99","23072.68"
2,"2007-04-12 11:16:25.996577","0.99","23073.67"
2,"2007-04-12 11:16:29.996577","0.99","23074.66"
2,"2007-04-12 11:18:45.996577","4.99","23079.65"
2,"2007-04-12 11:21:37.996577","4.99","23084.64"
2,"2007-04-12 11:36:21.996577","1.99","23086.63"
2,"2007-04-12 11:39:21.996577","6.99","23093.62"
2,"2007-04-12 11:49:07.996577","4.99","23098.61"
2,"2007-04-12 11:52:06.996577","5.99","23104.60"
2,"2007-04-12 11:56:02.996577","3.99","23108.59"
2,"2007-04-12 11:57:32.996577","0.99","23109.58"
2,"2007-04-12 12:00:54.996577","4.99","23114.57"
2,"2007-04-12 12:06:32.996577","2.99","23117.56"
2,"2007-04-12 12:09:42.996577","0.99","23118.55"
2,"2007-04-12 12:13:23.996577","4.99","23123.54"
2,"2007-04-12 12:15:43.996577","2.99","23126.53"
2,"2007-04-12 12:25:14.996577","0.99","23127.52"
2,"2007-04-12 12:26:49.996577","4.99","23132.51"
2,"2007-04-12 12:27:17.996577","0.99","23133.50"
2,"2007-04-12 12:32:27.996577","6.99","23140.49"
2,"2007-04-12 12:46:21.996577","5.99","23146.48"
2,"2007-04-12 12:50:34.996577","0.99","23147.47"
2,"2007-04-12 12:52:42.996577","0.99","23148.46"
2,"2007-04-12 12:53:57.996577","4.99","23153.45"
2,"2007-04-12 12:58:54.996577","0.99","23154.44"
2,"2007-04-12 12:59:17.996577","4.99","23159.43"
2,"2007-04-12 13:11:31.996577","4.99","23164.42"
2,"2007-04-12 13:18:05.996577","3.99","23168.41"
2,"2007-04-12 13:19:00.996577","2.99","23171.40"
2,"2007-04-12 13:24:08.996577","2.99","23174.39"
2,"2007-04-12 13:36:15.996577","6.99","23181.38"
2,"2007-04-12 13:42:15.996577","9.99","23191.37"
2,"2007-04-12 13:43:14.996577","4.99","23196.36"
2,"2007-04-12 13:46:08.996577","3.99","23200.35"
2,"2007-04-12 13:53:59.996577","7.99","23208.34"
2,"2007-04-12 13:57:53.996577","4.99","23213.33"
2,"2007-04-12 14:16:17.996577","3.99","23217.32"
2,"2007-04-12 14:17:20.996577","3.99","23221.31"
2,"2007-04-12 14:18:06.996577","5.99","23227.30"
2,"2007-04-12 14:23:06.996577","2.99","23230.29"
